survey_start_date,survey_end_date,chain_id,business_id,score,category,date,country_id,order_id,comment
00:00.0,00:00.0,34,4359,8,Passive,13:05.0,3,10205,es bueno aunque avcd no tan efectivo
00:00.0,00:00.0,34,4612,10,Promoter,48:27.0,3,10535,djfjf
00:00.0,00:00.0,34,4611,8,Passive,03:29.0,3,10550,tiempo
00:00.0,00:00.0,34,4812,6,Detractor,07:33.0,3,10712,.
00:00.0,00:00.0,34,4389,10,Promoter,56:40.0,3,10237,muy probable
00:00.0,00:00.0,34,5777,10,Promoter,36:24.0,3,10604,bueno
00:00.0,00:00.0,34,4702,10,Promoter,12:46.0,3,10617,es cumplida la entrega
00:00.0,00:00.0,34,4708,10,Promoter,57:50.0,3,10618,muy bien
00:00.0,00:00.0,34,4955,6,Detractor,58:42.0,3,10520,Mala
00:00.0,00:00.0,34,4483,5,Detractor,11:07.0,3,10454,incumplimiento
00:00.0,00:00.0,34,4894,6,Detractor,25:10.0,3,10338,elegante
00:00.0,00:00.0,34,3703,1,Detractor,43:33.0,3,10262,bn
00:00.0,00:00.0,34,5827,6,Detractor,24:40.0,3,10365,buena
00:00.0,00:00.0,34,4960,6,Detractor,38:37.0,3,10522,excelente atención
00:00.0,00:00.0,34,5272,10,Promoter,14:38.0,3,10861,si
00:00.0,00:00.0,34,4746,7,Passive,55:54.0,3,10702,bueno
00:00.0,00:00.0,34,3880,7,Passive,07:51.0,3,10704,f
00:00.0,00:00.0,34,4545,7,Passive,11:46.0,3,10719,la verdad le faltan unos detalles aplicacion  a la 
00:00.0,00:00.0,34,5725,6,Detractor,06:30.0,3,10769,es poco confiable la llegada de los pedidos
00:00.0,00:00.0,34,4336,9,Promoter,11:10.0,3,10440,fjfjr
00:00.0,00:00.0,34,4962,10,Promoter,52:20.0,3,10458,bueno
00:00.0,00:00.0,34,4243,5,Detractor,53:36.0,3,10753,buena
00:00.0,00:00.0,34,5982,10,Promoter,25:16.0,3,11027,bien
00:00.0,00:00.0,34,4533,10,Promoter,37:31.0,3,10472,Muy bueno
00:00.0,00:00.0,34,5990,10,Promoter,40:41.0,3,11078,muy buena
00:00.0,00:00.0,34,4294,10,Promoter,13:20.0,3,10412,Exelente servicio t variedad de productos
00:00.0,00:00.0,34,4941,3,Detractor,27:44.0,3,10834,aveces se cumple con la entrega como aveces la cumplen a toda satisfacción 
00:00.0,00:00.0,34,4347,8,Passive,28:31.0,3,10804,Buen servicio 
00:00.0,00:00.0,34,5685,10,Promoter,01:03.0,3,10562,servicio rapido
00:00.0,00:00.0,34,4343,10,Promoter,57:42.0,3,10577,es bueno
00:00.0,00:00.0,34,4618,1,Detractor,07:40.0,3,10592,falta de descripcion de productos
00:00.0,00:00.0,34,4358,6,Detractor,09:13.0,3,10658,bueno
00:00.0,00:00.0,34,4537,7,Passive,25:41.0,3,10660,buena
00:00.0,00:00.0,34,4592,6,Detractor,25:01.0,3,10918,si
00:00.0,00:00.0,34,4887,6,Detractor,34:50.0,3,10516,buena
00:00.0,00:00.0,34,4978,10,Promoter,08:02.0,3,10672,precio y calidad
00:00.0,00:00.0,34,6076,6,Detractor,19:36.0,3,11478,buena
00:00.0,00:00.0,34,6082,10,Promoter,19:23.0,3,11512,bien
00:00.0,00:00.0,34,4577,7,Passive,52:10.0,3,10749,buena
00:00.0,00:00.0,34,4298,7,Passive,22:26.0,3,11514,son muy puntuales
00:00.0,00:00.0,34,5633,7,Passive,27:21.0,3,10760,buena
00:00.0,00:00.0,34,4588,7,Passive,53:43.0,3,10815,buena
00:00.0,00:00.0,34,4890,7,Passive,53:44.0,3,10809,buena
00:00.0,00:00.0,34,4936,2,Detractor,44:41.0,3,10915,??
00:00.0,00:00.0,34,5038,10,Promoter,17:29.0,3,11563,buen servicio rapido y cumplido
00:00.0,00:00.0,34,4682,7,Passive,00:35.0,3,10928,buena
00:00.0,00:00.0,34,4415,9,Promoter,44:25.0,3,10767,q
00:00.0,00:00.0,34,5296,10,Promoter,30:05.0,3,11026,buen precio
00:00.0,00:00.0,34,5989,10,Promoter,47:17.0,3,11072,g
00:00.0,00:00.0,34,5952,10,Promoter,58:29.0,3,10855,r
00:00.0,00:00.0,34,4284,9,Promoter,04:49.0,3,11387,servicio oportuno
00:00.0,00:00.0,34,5195,6,Detractor,12:35.0,3,10865,yyyy
00:00.0,00:00.0,34,4421,8,Passive,38:41.0,3,10933,Recomendable
00:00.0,00:00.0,34,3588,6,Detractor,30:21.0,3,10997,buena
00:00.0,00:00.0,34,4677,6,Detractor,26:51.0,3,11289,buena
00:00.0,00:00.0,34,4308,10,Promoter,22:38.0,3,11556,es un magnífico servicio
00:00.0,00:00.0,34,5403,4,Detractor,26:14.0,3,11426,listo
00:00.0,00:00.0,34,4610,10,Promoter,32:06.0,3,11490,exelente
00:00.0,00:00.0,34,4830,8,Passive,04:56.0,3,11033,bien 
00:00.0,00:00.0,34,4897,10,Promoter,14:18.0,3,11583,muy bueno
00:00.0,00:00.0,34,4593,10,Promoter,28:12.0,3,11404,ex
00:00.0,00:00.0,34,4446,8,Passive,37:44.0,3,11296,hola
00:00.0,00:00.0,34,4336,9,Promoter,55:13.0,3,11656, jfjxj
00:00.0,00:00.0,34,6090,10,Promoter,11:47.0,3,11670,Bien
00:00.0,00:00.0,34,4235,6,Detractor,31:01.0,3,11291,si
00:00.0,00:00.0,34,4585,6,Detractor,51:11.0,3,11373,si
00:00.0,00:00.0,34,5278,10,Promoter,18:34.0,3,11829,muy linda plataforma
00:00.0,00:00.0,34,5279,10,Promoter,14:49.0,3,11831,Buena
00:00.0,00:00.0,34,4706,6,Detractor,34:38.0,3,11530,buena
00:00.0,00:00.0,34,5564,9,Promoter,14:52.0,3,11897,bien 
00:00.0,00:00.0,34,6057,9,Promoter,30:16.0,3,11409,bien
00:00.0,00:00.0,34,6091,9,Promoter,30:45.0,3,11562,super
00:00.0,00:00.0,34,4894,7,Passive,16:55.0,3,11770,si
00:00.0,00:00.0,34,4273,8,Passive,20:38.0,3,11787,8
00:00.0,00:00.0,34,5816,10,Promoter,19:13.0,3,11564,excelente
00:00.0,00:00.0,34,4741,10,Promoter,50:43.0,3,11452,buen servicio 
00:00.0,00:00.0,34,6140,9,Promoter,22:08.0,3,11912,buena 
00:00.0,00:00.0,34,4955,7,Passive,57:06.0,3,11982,Buena
00:00.0,00:00.0,34,4962,10,Promoter,19:48.0,3,11838,bueno
00:00.0,00:00.0,34,4319,7,Passive,22:45.0,3,11792,super rapido y hay de todo abunprcio
00:00.0,00:00.0,34,4386,8,Passive,22:04.0,3,11433,por la promociones 
00:00.0,00:00.0,34,4735,7,Passive,58:23.0,3,11527,buena
00:00.0,00:00.0,34,4445,2,Detractor,46:51.0,3,11435,aveces no llegam los pedidos
00:00.0,00:00.0,34,4703,7,Passive,20:51.0,3,11534,buena
00:00.0,00:00.0,34,4232,10,Promoter,08:31.0,3,11510,buen servicoo
00:00.0,00:00.0,34,6084,10,Promoter,14:31.0,3,11535,muy bueno
00:00.0,00:00.0,34,4383,10,Promoter,43:32.0,3,11541,es muy buen servicio. Gracias
00:00.0,00:00.0,34,5433,7,Passive,47:19.0,3,11707,burna
00:00.0,00:00.0,34,4294,10,Promoter,46:46.0,3,11860,atención exelente
00:00.0,00:00.0,34,6136,10,Promoter,14:26.0,3,11906,si
00:00.0,00:00.0,34,6109,10,Promoter,16:45.0,3,11664,.
00:00.0,00:00.0,34,5254,4,Detractor,23:01.0,3,11679,no llego el pedido
00:00.0,00:00.0,34,6103,10,Promoter,18:15.0,3,11652,bien
00:00.0,00:00.0,34,4591,10,Promoter,54:23.0,3,11955,.
00:00.0,00:00.0,34,4241,8,Passive,26:48.0,3,11715,bien
00:00.0,00:00.0,34,4328,10,Promoter,54:36.0,3,12062,muy buen servicio 
00:00.0,00:00.0,34,6119,10,Promoter,44:10.0,3,11728,x q el servicio es muy bueno 
00:00.0,00:00.0,34,4432,10,Promoter,56:14.0,3,11767,buenos precios
00:00.0,00:00.0,34,6142,10,Promoter,19:19.0,3,11957,buena la aplicacion facil de usar 
00:00.0,00:00.0,34,6152,9,Promoter,23:00.0,3,11972,.
00:00.0,00:00.0,34,4503,5,Detractor,47:59.0,3,11989,Se pega la aplicación 
00:00.0,00:00.0,34,4535,10,Promoter,50:46.0,3,12021,excelente 
00:00.0,00:00.0,34,6125,9,Promoter,13:08.0,3,11834,muy buena la aplicacion 
00:00.0,00:00.0,34,3880,10,Promoter,45:04.0,3,12482,e
00:00.0,00:00.0,34,4247,10,Promoter,07:36.0,3,11803,Bueno todo 
00:00.0,00:00.0,34,4960,10,Promoter,42:22.0,3,11835,excelente servicio al cliente
00:00.0,00:00.0,34,6154,9,Promoter,42:03.0,3,11981,. 
00:00.0,00:00.0,34,4483,6,Detractor,16:31.0,3,11891,mal despacho
00:00.0,00:00.0,34,4841,10,Promoter,08:33.0,3,12533,súper
00:00.0,00:00.0,34,4614,10,Promoter,48:04.0,3,12360,por sus precios y premios
00:00.0,00:00.0,34,4884,7,Passive,09:09.0,3,12387,buena
00:00.0,00:00.0,34,4560,8,Passive,50:18.0,3,11916,precios
00:00.0,00:00.0,34,4869,6,Detractor,45:23.0,3,12396,buena
00:00.0,00:00.0,34,5927,10,Promoter,20:28.0,3,12001,exelente servicio
00:00.0,00:00.0,34,6156,10,Promoter,59:59.0,3,12008,Si
00:00.0,00:00.0,34,4446,10,Promoter,38:35.0,3,12485,muy bueno
00:00.0,00:00.0,34,4368,10,Promoter,24:59.0,3,12020,bueno
00:00.0,00:00.0,34,5952,10,Promoter,00:02.0,3,12215,es muy buen servicio.
00:00.0,00:00.0,34,6165,10,Promoter,39:40.0,3,12077,Buen accesibilidad 
00:00.0,00:00.0,34,4682,7,Passive,00:54.0,3,12258,buena
00:00.0,00:00.0,34,4454,10,Promoter,59:58.0,3,12835,bueno
00:00.0,00:00.0,34,5403,2,Detractor,56:11.0,3,12641,un precio en la plataforma y otro en la factura 
00:00.0,00:00.0,34,5474,10,Promoter,12:48.0,3,12432,Porque es facil de manejar y segura
00:00.0,00:00.0,34,4442,10,Promoter,06:21.0,3,12483,muy buena la atencion 
00:00.0,00:00.0,34,4445,10,Promoter,41:34.0,3,12515,??
00:00.0,00:00.0,34,4751,10,Promoter,56:26.0,3,12916,Servicio oportuno 
00:00.0,00:00.0,34,4293,10,Promoter,54:54.0,3,12478,excelente servicio 
00:00.0,00:00.0,34,4703,7,Passive,21:41.0,3,12982,buena
00:00.0,00:00.0,34,6144,10,Promoter,32:01.0,3,12984,ok
00:00.0,00:00.0,34,4837,8,Passive,12:35.0,3,12796,si
00:00.0,00:00.0,34,4610,10,Promoter,34:37.0,3,12896,exelente
00:00.0,00:00.0,34,6357,9,Promoter,57:42.0,3,12987,bien
00:00.0,00:00.0,34,4708,8,Passive,21:49.0,3,12977,bueno
00:00.0,00:00.0,34,4704,10,Promoter,52:38.0,3,12558,Es eficiente y práctico
00:00.0,00:00.0,34,3886,10,Promoter,44:59.0,3,12590,excelentes
00:00.0,00:00.0,34,4598,6,Detractor,04:58.0,3,12603,me agustado por que puedo hacer mis pedidos si necesito todo los dias me trae el pedido no tengo que esperar mucho tiempo la bicita 
00:00.0,00:00.0,34,4524,7,Passive,38:49.0,3,12717,u
00:00.0,00:00.0,34,6321,4,Detractor,55:46.0,3,12808,R
00:00.0,00:00.0,34,4336,9,Promoter,12:31.0,3,12734,djgjg
00:00.0,00:00.0,34,4432,10,Promoter,48:10.0,3,12957,buenos precios y buen servicio
00:00.0,00:00.0,34,6142,5,Detractor,25:39.0,3,12975,Le hace falta mas descripción de los productos por ejemplo el jugo hit solo aparece tropicales 
00:00.0,00:00.0,34,4288,7,Passive,42:44.0,3,13209,que es bueno
00:00.0,00:00.0,34,4273,9,Promoter,20:50.0,3,13227,9
00:00.0,00:00.0,34,5840,7,Passive,43:39.0,3,13259,faltan productos q tiene en los estancos
00:00.0,00:00.0,31,2301,10,Promoter,52:36.0,12,5721,PROMOCIONES
00:00.0,00:00.0,31,2218,8,Passive,16:10.0,12,5722,buena aplicacion. 
00:00.0,00:00.0,31,2523,1,Detractor,31:36.0,12,5740,falta de producto 
00:00.0,00:00.0,31,2303,9,Promoter,55:57.0,12,6091,precio
00:00.0,00:00.0,31,2204,8,Passive,01:37.0,12,5736,"buenas promociones, pero todavía es limitado el número de marcas "
00:00.0,00:00.0,31,2209,10,Promoter,31:45.0,12,5872,x
00:00.0,00:00.0,31,2123,10,Promoter,27:44.0,12,5904,"Excelente servicio, precio "
00:00.0,00:00.0,31,2793,9,Promoter,18:27.0,12,6256,exelentes promociones
00:00.0,00:00.0,31,2793,9,Promoter,17:56.0,12,5779,exelentes promociones
00:00.0,00:00.0,31,2928,10,Promoter,11:08.0,12,5907,"FACIL, RAPIDO Y BUENAS PROMOCIONES "
00:00.0,00:00.0,31,2814,10,Promoter,40:40.0,12,6305,Buenas ofertas y tiempo de entrega
00:00.0,00:00.0,31,2256,10,Promoter,54:05.0,12,5729,rapidez 
00:00.0,00:00.0,31,2298,10,Promoter,19:54.0,12,5781,buenas promociones
00:00.0,00:00.0,31,2255,8,Passive,44:34.0,12,5744,"hace falta nas productos, solo por eso la aplicacion es excelente"
00:00.0,00:00.0,31,2459,9,Promoter,43:28.0,12,5858,muy 
00:00.0,00:00.0,31,2982,10,Promoter,27:16.0,12,5798,es muy burna 
00:00.0,00:00.0,31,2233,9,Promoter,14:01.0,12,5778,eficiencia 
00:00.0,00:00.0,31,2353,10,Promoter,21:09.0,12,6372,es facil hacer pedidos
00:00.0,00:00.0,31,2253,8,Passive,05:26.0,12,6691,Buenas promociones
00:00.0,00:00.0,31,2250,10,Promoter,12:59.0,12,5863,gjjhjhghjghhhhj
00:00.0,00:00.0,31,2228,9,Promoter,47:39.0,12,6304,M
00:00.0,00:00.0,31,2196,10,Promoter,45:41.0,12,6841,una buena aplicacion
00:00.0,00:00.0,31,2329,9,Promoter,30:37.0,12,6318,poca existencia en tiendas
00:00.0,00:00.0,31,2209,10,Promoter,32:05.0,12,6992,es sencillo
00:00.0,00:00.0,31,2902,9,Promoter,26:52.0,12,6379,FACIL DE USAR
00:00.0,00:00.0,31,2204,8,Passive,09:45.0,12,6643,buenos precios 
00:00.0,00:00.0,31,2255,8,Passive,46:45.0,12,7209,precio 
00:00.0,00:00.0,31,2318,5,Detractor,51:35.0,12,6326,no hay mucha variedad
00:00.0,00:00.0,31,2867,9,Promoter,04:40.0,12,6215,cool
00:00.0,00:00.0,31,2275,8,Passive,18:02.0,12,6203,no hay variedad 
00:00.0,00:00.0,31,2564,10,Promoter,22:21.0,12,6246,rapidez
00:00.0,00:00.0,31,2354,5,Detractor,10:42.0,12,7275,porque si tienen buenas promociones pero su catalogo es limitado
00:00.0,00:00.0,31,4531,9,Promoter,59:54.0,12,6362,"es una buena app, con buenos precios en una gran variedad de productos "
00:00.0,00:00.0,31,2867,10,Promoter,06:42.0,12,7276,cool
00:00.0,00:00.0,31,2255,10,Promoter,46:24.0,12,6385,precio
00:00.0,00:00.0,31,2548,10,Promoter,45:06.0,12,6436,es rapido
00:00.0,00:00.0,31,2819,10,Promoter,20:37.0,12,6316,b
00:00.0,00:00.0,31,4070,10,Promoter,15:19.0,12,6266,precios 
00:00.0,00:00.0,31,2232,8,Passive,29:01.0,12,6543,De verían tener más botellas empromociones y por más tiempo
00:00.0,00:00.0,31,2327,10,Promoter,15:24.0,12,6371,son una empresa miy responsable y con liy bienos precios 
00:00.0,00:00.0,31,2351,4,Detractor,58:30.0,12,6410,poco interactiva
00:00.0,00:00.0,31,2928,10,Promoter,11:44.0,12,7542,FACIL Y RAPIDO
00:00.0,00:00.0,31,2825,9,Promoter,06:46.0,12,6453,aprovecho las promociones 
00:00.0,00:00.0,31,2298,10,Promoter,22:49.0,12,6415,.
00:00.0,00:00.0,31,2323,10,Promoter,01:31.0,12,6929,Buen servicio 
00:00.0,00:00.0,31,2304,10,Promoter,33:41.0,12,7099,buen servicio
00:00.0,00:00.0,31,2367,10,Promoter,51:02.0,12,7184,buen servici
00:00.0,00:00.0,31,5285,9,Promoter,07:17.0,12,6979,Es la primera ves que compro
00:00.0,00:00.0,31,2819,10,Promoter,20:48.0,12,7098,b
00:00.0,00:00.0,31,2301,10,Promoter,14:57.0,12,7032,PROMOCIONES
00:00.0,00:00.0,31,2199,10,Promoter,36:04.0,12,7189,ES BUENO
00:00.0,00:00.0,31,5309,10,Promoter,44:06.0,12,7198,promociones
00:00.0,00:00.0,31,2351,10,Promoter,25:01.0,12,7136,excelente servicio
00:00.0,00:00.0,31,4015,9,Promoter,10:01.0,12,8160,"Muy Buena, buenos precios"
00:00.0,00:00.0,31,2250,10,Promoter,13:15.0,12,7369,kñnkllgkj
00:00.0,00:00.0,31,2523,4,Detractor,33:14.0,12,7498,poco prod
00:00.0,00:00.0,31,2793,9,Promoter,18:42.0,12,7037,exelentes promociones
00:00.0,00:00.0,31,2353,10,Promoter,48:25.0,12,7500,es facil
00:00.0,00:00.0,31,2259,9,Promoter,25:35.0,12,8214,Falta mayor seleccion para poder realizar todo mi pedido por aqui : ) 
00:00.0,00:00.0,31,2902,10,Promoter,21:52.0,12,8162,ES FACIL DE USAR 
00:00.0,00:00.0,31,2905,10,Promoter,46:25.0,12,7439,Buen servicio 
00:00.0,00:00.0,31,2121,5,Detractor,01:58.0,12,7888,LIMITADOS
00:00.0,00:00.0,31,2928,7,Passive,12:01.0,12,8528,facil
00:00.0,00:00.0,31,2819,10,Promoter,26:03.0,12,8054,h
00:00.0,00:00.0,31,2178,10,Promoter,03:25.0,12,7816,Útil 
00:00.0,00:00.0,31,2358,10,Promoter,00:00.0,12,8448,.
00:00.0,00:00.0,31,2256,10,Promoter,54:13.0,12,8086,.
00:00.0,00:00.0,31,4126,10,Promoter,43:19.0,12,8103,BUEN SERVICIO
00:00.0,00:00.0,31,2229,10,Promoter,38:26.0,12,8455,rapido
00:00.0,00:00.0,31,2793,9,Promoter,18:54.0,12,8151,exelentes promociones
00:00.0,00:00.0,31,2367,10,Promoter,51:15.0,12,8763,es rapido 
00:00.0,00:00.0,31,2250,10,Promoter,13:48.0,12,8814,xvxcgxfgfhfc
00:00.0,00:00.0,31,2255,10,Promoter,22:51.0,12,8159,"servicio, precio, calidad"
00:00.0,00:00.0,31,2323,10,Promoter,03:05.0,12,8729,Muy buenos descuentos 
00:00.0,00:00.0,31,4128,10,Promoter,41:27.0,12,8882,excelentes precios y atencion absusbclientes 
00:00.0,00:00.0,31,2353,10,Promoter,49:08.0,12,8772,facil
00:00.0,00:00.0,31,2982,10,Promoter,28:40.0,12,8240,muy buena
00:00.0,00:00.0,31,2351,8,Passive,06:43.0,12,8300,excelente servicio
00:00.0,00:00.0,31,2823,10,Promoter,29:29.0,12,8516,muy bueno 
00:00.0,00:00.0,31,2277,8,Passive,02:48.0,12,8365,faltan algunos productos
00:00.0,00:00.0,31,2867,10,Promoter,10:18.0,12,8980,ole
00:00.0,00:00.0,31,2523,6,Detractor,34:20.0,12,8611,poco producto 
00:00.0,00:00.0,31,2346,10,Promoter,21:41.0,12,9238,es buena aplicación 
00:00.0,00:00.0,31,2253,8,Passive,07:16.0,12,8800,Buena variedad
00:00.0,00:00.0,31,2255,10,Promoter,24:23.0,12,9600,pre
00:00.0,00:00.0,31,2928,10,Promoter,12:22.0,12,9749,rapidez
00:00.0,00:00.0,31,2819,10,Promoter,26:33.0,12,9093,b
00:00.0,00:00.0,31,2304,10,Promoter,44:26.0,12,9154,tiene buenos descuentos y el servicio es muy rápido
00:00.0,00:00.0,31,2905,9,Promoter,47:51.0,12,9297,por buen servicio
00:00.0,00:00.0,31,2354,10,Promoter,42:48.0,12,9309,porque tiene buenas promociones
00:00.0,00:00.0,31,2823,10,Promoter,31:00.0,12,9785,son muy eficientes 
00:00.0,00:00.0,31,4167,9,Promoter,21:10.0,12,9832,.
00:00.0,00:00.0,31,2176,7,Passive,09:42.0,12,9384,. 
00:00.0,00:00.0,31,2277,9,Promoter,04:18.0,12,9899,es buena la aplicación
00:00.0,00:00.0,31,2793,9,Promoter,20:05.0,12,9144,exelentes promociones
00:00.0,00:00.0,31,4015,9,Promoter,19:31.0,12,9647,buenos precios
00:00.0,00:00.0,31,2204,8,Passive,10:54.0,12,9595,ofertas atractivas 
00:00.0,00:00.0,31,2259,7,Passive,30:47.0,12,10151,no tienen todo lo que consumo
00:00.0,00:00.0,31,2819,10,Promoter,53:10.0,12,10166,h
00:00.0,00:00.0,31,2256,1,Detractor,55:37.0,12,10278, 
00:00.0,00:00.0,31,2199,10,Promoter,37:24.0,12,9673,SI
00:00.0,00:00.0,31,2902,10,Promoter,22:59.0,12,10336,SI
00:00.0,00:00.0,31,2123,10,Promoter,30:52.0,12,10251,Excelente servicio 
00:00.0,00:00.0,31,2353,10,Promoter,49:39.0,12,10160,facil
00:00.0,00:00.0,31,2982,10,Promoter,31:00.0,12,10238,funciona excelente
00:00.0,00:00.0,31,2344,10,Promoter,41:17.0,12,9980,buen servicio
00:00.0,00:00.0,31,2814,10,Promoter,52:26.0,12,10374,Buenos descuentos y entrega eficiente
00:00.0,00:00.0,31,2204,9,Promoter,11:25.0,12,11012,buenas ofertas
00:00.0,00:00.0,31,2793,10,Promoter,54:10.0,12,10509,exelentes promociones 
00:00.0,00:00.0,31,2255,10,Promoter,14:26.0,12,10786,q
00:00.0,00:00.0,31,2253,9,Promoter,08:00.0,12,10953,buen servicio
00:00.0,00:00.0,31,2367,10,Promoter,52:02.0,12,11005,exelente servicio
00:00.0,00:00.0,31,4015,9,Promoter,33:07.0,12,10845,Practico
00:00.0,00:00.0,31,2209,10,Promoter,45:49.0,12,10949,hay buenos precios
00:00.0,00:00.0,31,2250,10,Promoter,52:02.0,12,11288,GFHJJHJK
00:00.0,00:00.0,31,2220,10,Promoter,57:59.0,12,10945,todo bien
00:00.0,00:00.0,31,2903,10,Promoter,42:04.0,12,11051,U
00:00.0,00:00.0,31,4153,10,Promoter,40:40.0,12,10833,encuentras lo que buscas y a buen precio
00:00.0,00:00.0,31,2823,10,Promoter,31:27.0,12,11136,excelente servicio 
00:00.0,00:00.0,31,4167,10,Promoter,21:29.0,12,11172,.
00:00.0,00:00.0,31,2277,6,Detractor,05:23.0,12,11158,no encontre lo q buscaba 
00:00.0,00:00.0,31,2348,10,Promoter,57:03.0,12,10948,Muy buen servicio por parte de la señorita Yolanda gracias!!! 
00:00.0,00:00.0,31,2298,10,Promoter,23:14.0,12,11084,1
00:00.0,00:00.0,31,5259,10,Promoter,50:22.0,12,11224,es muy util
00:00.0,00:00.0,31,2256,10,Promoter,56:03.0,12,11748,.
00:00.0,00:00.0,31,2323,10,Promoter,18:23.0,12,11662,Muy buenas promociones 
00:00.0,00:00.0,31,2298,10,Promoter,23:32.0,12,12367,m
00:00.0,00:00.0,31,2259,8,Passive,16:38.0,12,12055,No tienen las botellas que más consumo
00:00.0,00:00.0,31,2199,10,Promoter,38:34.0,12,12094,SI
00:00.0,00:00.0,31,2819,10,Promoter,53:42.0,12,12474,bueno 
00:00.0,00:00.0,31,2928,8,Passive,14:47.0,12,12198,facil
00:00.0,00:00.0,31,2204,9,Promoter,52:42.0,12,12276,precios
00:00.0,00:00.0,34,4413,5,Detractor,52:37.0,3,13002,ya me fue regular una ves
00:00.0,00:00.0,34,4284,9,Promoter,05:09.0,3,12771,las veendedoras son lo maximo
00:00.0,00:00.0,34,4421,8,Passive,39:44.0,3,13015,Recomendable
00:00.0,00:00.0,34,4582,7,Passive,42:53.0,3,13232,buena
00:00.0,00:00.0,34,6356,9,Promoter,29:15.0,3,12939,bien
00:00.0,00:00.0,34,5985,9,Promoter,52:41.0,3,13355,muy buena su aplicacion 
00:00.0,00:00.0,34,5775,6,Detractor,14:24.0,3,12877,burna
00:00.0,00:00.0,34,4368,10,Promoter,13:52.0,3,13360,tt
00:00.0,00:00.0,34,4941,3,Detractor,29:43.0,3,13300,No siempre se cumple con las fechas y horarios sugeridos 
00:00.0,00:00.0,34,5983,10,Promoter,06:33.0,3,13137,muy buen servicio 
00:00.0,00:00.0,34,4379,8,Passive,03:19.0,3,12945,son muy cumplidos
00:00.0,00:00.0,34,4588,1,Detractor,06:20.0,3,13243,buena
00:00.0,00:00.0,34,4247,10,Promoter,37:11.0,3,13418,Muy bueno 
00:00.0,00:00.0,34,4560,7,Passive,08:32.0,3,13470,precios
00:00.0,00:00.0,34,5278,10,Promoter,31:55.0,3,13469,si
00:00.0,00:00.0,34,4594,6,Detractor,15:23.0,3,13860,si
00:00.0,00:00.0,34,4702,10,Promoter,13:08.0,3,13473,efectivo
00:00.0,00:00.0,34,4340,7,Passive,47:55.0,3,13923,es un poco complicada la aplicación 
00:00.0,00:00.0,34,5433,6,Detractor,00:15.0,3,13636,buena
00:00.0,00:00.0,34,6109,10,Promoter,28:44.0,3,13501,b
00:00.0,00:00.0,34,3880,8,Passive,46:33.0,3,13552,q
00:00.0,00:00.0,34,4461,8,Passive,10:45.0,3,13876,bjena
00:00.0,00:00.0,34,4284,10,Promoter,05:27.0,3,14010,rapido servicio dedespacho
00:00.0,00:00.0,34,4614,10,Promoter,26:52.0,3,13926,super precios
00:00.0,00:00.0,34,5474,7,Passive,54:03.0,3,13669,porque es facil de manejar
00:00.0,00:00.0,34,5816,10,Promoter,23:24.0,3,13474,excelente 
00:00.0,00:00.0,34,4445,10,Promoter,09:43.0,3,13819,??
00:00.0,00:00.0,34,5195,8,Passive,10:10.0,3,14077,ok
00:00.0,00:00.0,34,4283,10,Promoter,56:14.0,3,14011,Buena 
00:00.0,00:00.0,34,4719,8,Passive,39:59.0,3,14080,buena
00:00.0,00:00.0,34,4611,9,Promoter,39:43.0,3,14147,cumplimiento 
00:00.0,00:00.0,34,6354,9,Promoter,57:01.0,3,14021,bien ?? 
00:00.0,00:00.0,34,4872,10,Promoter,59:34.0,3,14293,Muy chevere este servicio 
00:00.0,00:00.0,34,4890,9,Promoter,15:29.0,3,13781,bjena
00:00.0,00:00.0,34,4477,9,Promoter,27:55.0,3,13817,Es sencillo pedir y el despacho es en el tiempo estipulao
00:00.0,00:00.0,34,5725,10,Promoter,14:41.0,3,14366,exelente
00:00.0,00:00.0,34,4336,7,Passive,13:22.0,3,14368,fjgjf
00:00.0,00:00.0,34,3588,5,Detractor,36:29.0,3,14431,no
00:00.0,00:00.0,34,6043,10,Promoter,01:59.0,3,14628,super
00:00.0,00:00.0,34,6517,7,Passive,38:49.0,3,14548,buena
00:00.0,00:00.0,34,6479,1,Detractor,32:02.0,3,14663,incumplidos
00:00.0,00:00.0,34,4319,10,Promoter,36:27.0,3,14389,no
00:00.0,00:00.0,34,4703,7,Passive,22:52.0,3,14693,buenas
00:00.0,00:00.0,34,4841,10,Promoter,23:24.0,3,14074,super
00:00.0,00:00.0,34,5685,10,Promoter,13:45.0,3,14695,.
00:00.0,00:00.0,34,4700,10,Promoter,42:34.0,3,14728,super
00:00.0,00:00.0,34,5840,6,Detractor,28:38.0,3,14815,portafolio limitado vs a las tiendas fisicas
00:00.0,00:00.0,34,4247,10,Promoter,03:57.0,3,14791,Todo bien
00:00.0,00:00.0,34,4432,10,Promoter,48:37.0,3,14382,buen servicio
